Concurso,Dia,Mês,Ano,Bola1,Bola2,Bola3,Bola4,Bola5,Bola6,Ganhadores 6 acertos,Ganhadores 5 acertos,Ganhadores 4 acertos,Rateio 6 acertos,Rateio 5 acertos,Rateio 4 acertos,Acumulado 6 acertos,Arrecadação Total,Estimativa prêmio,Acumulado Sorteio Especial Mega da Virada
2373,19,5,2021,23,24,26,44,49,60,0,72,5432,0,51363.16,972.58,40188006.27,64142145,48000000,27734781.16
1196,14,7,2010,3,6,19,20,58,60,0,85,5086,0,12208.59,291.48,1911607.9,17725202,5000000,27690313.98
1149,30,1,2010,7,8,23,36,46,54,0,91,6998,0,16567.3,307.76,16684537.21,25751354,20000000,2765023.19
1406,14,7,2012,7,10,17,24,38,57,0,134,9133,0,12809.17,268.48,3161842.16,29317880,6000000,27562937.71
1597,7,5,2014,5,10,16,44,50,52,0,57,5638,0,28914.82,417.61,3036056.24,28151542,7000000,27505330.29
2250,8,4,2020,27,33,39,52,57,58,0,27,2385,0,53018.19,857.43,10768654.46,24828354,13000000,27377893.63
2576,22,3,2023,29,32,33,35,38,43,0,111,7105,0,44581.85,994.99,53070858.8,85830232.5,63000000,27291446.35
1931,17,5,2017,2,8,9,15,22,34,0,131,8918,0,19252.27,404,23902997.26,43744127,30000000,27279820.15
1708,27,5,2015,17,29,32,38,45,50,0,72,4174,0,30205.91,744.34,7214878.56,37147638.5,12000000,27272554.89
1503,15,6,2013,3,4,16,22,36,42,0,111,8448,0,16427.17,308.34,6160813.94,31145306,10000000,27264805.91
2249,4,4,2020,4,9,31,47,49,53,0,27,1782,0,39850.68,862.56,8131697.06,18662022,10500000,27001185.41
2040,12,5,2018,6,9,41,54,56,58,0,67,5680,0,52696.38,887.99,51290263.54,61238142,60000000,26946852.08
1194,7,7,2010,6,13,24,41,50,53,0,54,4511,0,27420.66,468.92,17080404.23,25291720,21000000,26908310.87
2001,3,1,2018,20,22,36,42,52,60,0,12,1214,0,85088.83,1201.53,1880911.11,17710070,4500000,268701.61
2225,18,1,2020,1,32,37,44,46,47,0,34,3100,0,81317.28,1274.09,27369478.22,47953575,32000000,2681650.14
1502,12,6,2013,6,22,43,51,52,57,0,48,3580,0,31688.04,606.95,2801889.58,25980254,6000000,26784959.56
1820,21,5,2016,3,19,23,27,40,45,0,182,9333,0,17522.94,488.15,33329366.7,55315218,40000000,26762656.99
2372,15,5,2021,3,19,25,44,46,57,0,128,7636,0,28213.14,675.61,33375629.41,62635513.5,40000000,26761584.46
1707,23,5,2015,7,16,20,27,36,52,0,65,4048,0,26797.28,614.7,3208621.29,29751635,6500000,26700232.41
1092,18,7,2009,1,9,30,33,34,40,0,130,11224,0,25322.41,418.98,38294925.87,56228327.75,45000000,26688762.13
1670,17,1,2015,1,17,19,30,33,47,0,132,10142,0,22296.52,414.56,21093498.13,50271037.5,27000000,2663519.33
1930,13,5,2017,4,17,18,37,52,56,0,50,4712,0,41471.66,628.66,19257119.83,35965646.5,24000000,26616123.36
1193,3,7,2010,2,9,12,14,32,54,0,72,5845,0,18268.32,321.47,6480249.51,22466636,9000000,26518648.95
2247,28,3,2020,1,42,44,47,48,53,0,10,908,0,86553.24,1361.75,2834266.14,15012139.5,4800000,26421940.61
1288,1,6,2011,17,30,32,40,42,56,0,69,7350,0,54770.01,734.52,43966226.83,64550366,52000000,26340835.08
1404,7,7,2012,7,8,27,31,32,51,0,88,7470,0,25404.89,427.54,22089242.39,38186236,27000000,26320721.89
999,27,8,2008,18,24,36,44,55,58,0,103,6681,0,11227.56,173.09,14203313.76,0,17000000,2629924.18
2146,27,4,2019,16,18,31,39,42,44,0,283,15338,0,30594.81,806.43,107627872.22,150176040,125000000,26248210.83
2246,25,3,2020,5,9,24,27,33,46,0,51,2227,0,13197.43,431.75,1239864.34,11673981,2500000,26194168.9
2695,2,3,2024,15,17,32,33,34,40,0,249,15891,0,40004.66,895.48,185649175.09,172770335,205000000,26184474.45
1192,30,6,2010,17,20,49,52,57,59,0,34,2691,0,33493.09,604.53,4057292.71,19450952,6500000,26172512.25
1929,11,5,2017,3,10,23,36,43,52,0,45,3225,0,29973.67,597.48,15437361.69,23394773.5,18000000,26070443.6
2039,10,5,2018,6,12,22,28,31,44,0,91,6415,0,28718.92,581.98,44786421.27,45328972.5,50000000,26017731.74
2445,19,1,2022,11,25,32,37,47,56,0,63,3802,0,38345.37,907.7,16336473.72,41899882.5,22000000,2601093.32
2575,18,3,2023,4,12,14,41,46,53,0,69,5767,0,61915.5,1058.27,43955044.39,74098210.5,54000000,25989187.14
1594,26,4,2014,6,7,8,23,43,53,0,71,6341,0,24708.01,395.22,16848508.95,29964214,22000000,25938752.61
1819,18,5,2016,17,18,26,30,33,37,0,30,4092,0,80841.77,846.68,27454572.98,42065250.5,33000000,25923400.72
1191,26,6,2010,3,11,16,22,25,33,0,138,6525,0,7708.45,232.89,1959568.05,18169908,4000000,25872837.29
1091,15,7,2009,17,23,24,27,49,56,0,146,12471,0,18821.58,314.78,32230875.61,46937052.75,38000000,25822469.22
2371,12,5,2021,4,15,30,36,39,48,0,53,3480,0,56726.39,1234.19,26723268.11,52145914.5,33000000,25811247.11
1403,4,7,2012,13,16,20,26,39,42,0,95,6176,0,19010.85,417.75,6166518.19,30848352,10000000,25732398.05
1928,9,5,2017,10,26,28,51,53,59,0,28,1630,0,31886.89,782.5,1644692.28,15485907.5,3500000,25715492.26
1356,21,1,2012,6,13,21,22,31,46,0,90,7070,0,22697.17,412.75,13801846.13,34891612,18000000,2562111.99
1287,28,5,2011,11,12,31,33,42,52,0,137,8177,0,23204.42,555.39,37004670.64,54299780,43000000,25346327.05
1705,16,5,2015,25,27,29,37,50,51,0,60,6095,0,52107.79,732.79,23625464.27,53402397.5,30000000,25339996.57
2038,8,5,2018,6,25,26,35,38,40,0,28,2768,0,65960.7,953.18,26744923.97,32033897,30000000,25329989.28
1818,14,5,2016,2,6,10,15,53,56,0,98,6394,0,23523.73,515.06,10532870.63,39985141,16000000,25285176.26
1402,30,6,2012,2,9,10,21,27,38,0,101,7929,0,15262.45,277.73,2839619.38,26330100,6000000,25257126.79
1189,19,6,2010,14,21,27,31,35,50,0,44,4064,0,34335.73,531.06,16296089.09,25805114,20000000,25119101.38
1090,11,7,2009,9,20,24,36,40,42,0,175,10325,0,12820.74,310.42,27168860.47,38322847.5,32000000,25099324.18
1592,19,4,2014,31,36,38,41,42,49,0,23,2341,0,57425.97,806,2433047.61,22560202,5000000,25073353.76
2243,14,3,2020,14,18,28,35,38,54,0,45,3079,0,43218.75,902.35,8392895.64,33732144,12500000,25067189.05
2370,8,5,2021,7,31,37,42,44,56,0,29,3835,0,87322.2,943.32,21184980.91,43921984.5,27000000,25020063.21
2574,16,3,2023,12,17,43,44,48,60,0,68,4377,0,41754.98,926.7,36085258.7,49246618.5,45000000,24864932.02
2037,5,5,2018,14,16,23,30,45,60,0,48,4609,0,58276.76,867.02,23342740.19,48518022,28000000,24843963.02
1188,16,6,2010,9,20,44,52,59,60,0,32,3164,0,37874.46,547.21,4496348.84,20701566,7000000,24721529.75
1817,11,5,2016,1,4,26,39,47,55,0,49,3620,0,37500.89,725.15,6286219.1,31871619.5,10000000,24678511.74
1460,16,1,2013,4,14,27,38,50,52,0,103,7074,0,20925.78,435.26,12296574.51,36815066,17000000,2459513.28
2242,12,3,2020,5,9,18,24,25,42,0,89,4514,0,17495.28,492.77,4810288.96,27006615,8500000,24555388.08
2463,16,3,2022,11,16,31,37,42,51,0,281,20541,0,51216.19,1000.9,156987854.95,249616246.5,190000000,24538128.68
1704,13,5,2015,1,7,11,32,51,59,0,74,6399,0,28153.7,465.11,17866181.8,35585577.5,23000000,24517241.91
1286,25,5,2011,2,5,28,33,51,52,0,185,12297,0,14780.11,317.65,31148608.26,46704214,37000000,24509746.7
1089,8,7,2009,2,18,20,32,37,48,0,93,6101,0,17263.31,375.93,23035860.57,27422916.5,27000000,24508895.6
1251,22,1,2011,5,27,34,46,48,52,0,261,9795,0,6814.23,259.39,12978966.7,30378346,17000000,2447255.1
1187,12,6,2010,8,17,19,40,43,49,0,42,4013,0,29259.35,437.46,2263749.35,20990400,5000000,24402586.97
1037,7,1,2009,4,36,44,46,53,56,0,27,3108,0,41327.23,359.02,2055486.11,19059299,4300000,2435547.1
2369,6,5,2021,4,9,17,19,37,60,0,47,3447,0,30966.61,603.18,16520136.74,25243569,20000000,24353656.88
1400,23,6,2012,9,26,34,43,53,54,0,72,6208,0,30435.06,504.26,20699395.11,37429448,25000000,24214554.83
1925,29,4,2017,1,17,38,43,45,47,0,50,5258,0,53604.54,728.2,35737910.39,46487696.5,40000000,24205764.14
1498,29,5,2013,6,11,27,40,46,49,0,237,14820,0,14636.95,334.38,35470952.42,59252370,43000000,24202405.07
1816,7,5,2016,5,10,12,22,28,46,0,112,6085,0,14062.28,369.75,2901270.13,27317451,6500000,24194947.58
2241,10,3,2020,1,13,18,26,40,56,0,33,1575,0,31946.06,956.2,1941983.9,18284809.5,4500000,24145630.21
2573,14,3,2023,6,26,32,35,37,49,0,37,2718,0,58420.68,1136.11,13642781.39,37491048,18000000,24117737.69
2036,2,5,2018,7,8,19,23,27,58,0,91,6675,0,21948.81,427.46,18189847.7,34643273,22000000,24107835.5
1088,4,7,2009,6,24,31,35,42,57,0,78,5886,0,19245.3,364.33,4942757.79,25640480.25,8000000,24086398.99
2145,24,4,2019,6,8,28,51,53,59,0,115,10504,0,55420.7,866.79,91678314.54,110544276.5,105000000,23969702.57
1703,9,5,2015,3,23,26,35,39,49,0,75,4451,0,23062.69,555.15,3186292.13,29544590,7000000,23968985.63
1285,21,5,2011,10,15,28,31,33,38,0,127,9744,0,20125.56,374.72,26111704.05,43657466,32000000,23790188.94
1590,12,4,2014,7,20,34,40,44,55,0,89,8050,0,37931.98,599.1,30672645.09,57663666,38000000,23732395.24
1087,1,7,2009,3,20,28,32,36,46,0,58,4426,0,20380.65,381.53,2177511.76,20190770.25,4000000,23691363.83
1148,27,1,2010,27,28,29,32,48,55,0,37,3792,0,33116.63,461.61,6266575.92,20929302,9000000,2368279.83
2035,28,4,2018,30,35,36,38,49,52,0,37,2668,0,58611.61,1161.18,14510533.22,37614202.5,20000000,23582219.13
2694,29,2,2024,7,20,22,29,41,58,0,152,10083,0,45680.09,983.74,167299669.74,120428650,185000000,23563116.53
2572,11,3,2023,3,7,15,22,24,50,0,101,7223,0,30374.17,606.75,9660950.91,53208981,16000000,23548904.75
1185,5,6,2010,2,10,21,35,43,54,0,96,5571,0,17861.3,439.69,17820133.57,29288102,22000000,23521075.43
2554,12,1,2023,19,25,43,44,48,49,0,78,4929,0,32743.81,740.23,26731937.94,44297901,33000000,2344906.92
1895,18,1,2017,2,3,5,10,15,34,0,175,10199,0,13303.72,326.1,23998634.45,40381043.5,28000000,2341613.05
1497,25,5,2013,4,5,7,27,45,58,0,252,17540,0,11685.01,239.82,29080768.61,50296330,34500000,23289521.66
2335,16,1,2021,9,18,23,42,47,49,0,91,5286,0,26442.64,650.31,11884255.98,41735475,17000000,2326785.09
2367,30,4,2021,5,23,29,34,53,60,0,63,4551,0,40222.88,795.44,32459579.35,43951423.5,38000000,23260716.25
998,23,8,2008,3,4,21,22,28,32,0,40,4526,0,27708.98,244.89,3690945.05,0,6000000,2325598.27
1284,18,5,2011,20,21,26,29,31,36,0,46,3353,0,39040.47,765.14,21403382.14,30674654,26000000,23117571.51
1814,3,5,2016,9,11,27,46,51,53,0,51,3473,0,30125.16,631.97,27675011.61,26648079.5,31500000,23092916.26
1184,2,6,2010,4,9,23,27,28,30,0,134,7342,0,8850.14,230.75,14661502.87,20256366,18000000,23069842.46
2675,13,1,2024,1,26,31,34,42,45,0,19,2148,0,125186.63,1581.9,16828141.84,41254450,21000000,2286174.15
1589,9,4,2014,4,5,11,19,41,51,0,87,7815,0,19464.78,309.55,24453798.07,28925144,30000000,22843988.51
2239,4,3,2020,7,27,31,39,45,46,0,29,3057,0,76121.74,1031.6,48379553.86,38288290.5,55000000,22809848.63
2571,8,3,2023,9,18,33,38,41,51,0,38,3051,0,57282.26,1019.2,4009758.06,37754001,9000000,22741591.46
1813,30,4,2016,9,11,13,15,19,51,0,209,9346,0,10804.08,345.15,9932617.01,39165192.5,14000000,22688604.95
1283,14,5,2011,8,30,40,44,59,60,0,57,4333,0,31085.32,584.17,5809100.65,30264746,9000000,22644976.34
1398,16,6,2012,14,32,33,40,42,51,0,75,7149,0,43777.11,656.09,31170332.79,56080918,37000000,22623232.27
2366,28,4,2021,4,27,33,35,38,41,0,76,4869,0,37685.71,840.33,27791608.55,49676332.5,34000000,22593863.26
1496,22,5,2013,14,18,28,41,47,54,0,106,8337,0,25446.39,462.19,23656465.87,46072184,29000000,22514621.25
2144,20,4,2019,7,16,21,33,55,60,0,188,10251,0,21418.23,561.14,79937877.7,69840589,90000000,22292497.29
2238,29,2,2020,11,36,45,55,57,58,0,14,1679,0,123443.51,1470.44,3183543,29974747.5,7000000,22228919.53
1282,11,5,2011,4,23,39,52,55,56,0,37,4203,0,37341.85,469.61,2545141.94,23599586,5000000,22178696.51
1812,27,4,2016,20,23,32,34,37,45,0,43,2976,0,39907.56,823.74,5773048.72,29763916,10000000,22094380.9
2115,15,1,2019,4,19,27,35,40,44,0,75,4470,0,23377.95,560.35,23147777.55,30411241,27000000,2208593.74
1699,29,4,2015,1,6,10,30,33,38,0,189,9424,0,12999.07,372.42,26045125.94,41964382.5,33000000,22053129.14
2032,17,4,2018,6,14,19,20,39,53,0,27,2075,0,41286.89,767.46,5308080.78,19334920.5,8500000,22037355.46
1085,24,6,2009,12,21,39,40,50,55,0,81,7674,0,44000.86,663.47,46002479.88,60876961.25,55000000,22006893.41
1182,26,5,2010,2,4,29,52,56,60,0,82,7157,0,29243.72,478.64,28289723.98,40959376,34000000,22002787.1
2365,24,4,2021,1,17,28,37,44,50,0,40,2940,0,60015.09,1166.47,22515609.47,41637028.5,28000000,21840149.09
1495,18,5,2013,4,13,14,44,49,57,0,140,9828,0,16899.84,343.91,18687724.13,40412652,24000000,21804800.99
1397,13,6,2012,3,4,7,15,27,56,0,249,18115,0,11336.06,222.59,25122180.21,48213450,31000000,21759210.45
2031,14,4,2018,18,23,37,39,50,55,0,48,3252,0,36807.99,776.13,3254601.23,30644306,6000000,21744001.22
2693,27,2,2024,11,29,44,45,46,50,0,117,6988,0,55729.62,1332.97,120395462.35,113091805,135000000,21735912.81
1811,23,4,2016,5,17,32,35,37,57,0,82,4309,0,17291.66,470.08,2611949.97,24593303,6000000,21642795.35
1923,22,4,2017,9,34,42,45,46,59,0,110,9351,0,50376.11,846.56,87247820.27,96113356.5,97000000,21466625.91
1698,25,4,2015,11,13,24,28,44,45,0,132,8869,0,16764.14,356.43,6774893.33,37797410,11000000,21406596.54
1181,22,5,2010,18,20,26,31,44,45,0,67,5964,0,35528.46,570.18,23872382.69,40659128,29000000,21371738.34
2143,17,4,2019,2,12,35,51,57,58,0,81,6545,0,48904.73,864.62,51857366.14,68707212,60000000,21232858.49
2364,22,4,2021,20,33,42,44,51,56,0,180,1719,0,8467.06,1266.57,18093444.77,26434102.5,22000000,21208411.26
1494,15,5,2013,2,14,24,28,35,50,0,68,5746,0,20542.92,347.3,14329345.31,23860410,19000000,21182175.42
1084,20,6,2009,5,20,29,33,40,59,0,108,7731,0,23240.93,463.81,39437088.95,42873020.75,45000000,21068980.41
1396,9,6,2012,29,48,52,54,55,58,0,44,4577,0,51823.24,711.7,19922509.6,38947900,25000000,21016400.35
1280,4,5,2011,6,10,16,20,29,54,0,97,8585,0,26209.43,423.04,29198123.13,43424628,35000000,20994302.63
2569,1,3,2023,6,7,25,28,31,52,0,51,4277,0,54548.94,929.22,24629284.54,48252046.5,32000000,20953087.15
1587,2,4,2014,8,19,21,30,52,56,0,179,12440,0,25221.63,518.45,40938574.57,77113964,50000000,20949017.56
1697,22,4,2015,8,23,30,51,53,58,0,62,3593,0,23627.94,582.45,2698560.23,25022142.5,6000000,20824263.23
2462,12,3,2022,3,16,23,41,45,57,0,294,19576,0,39145.65,839.86,130476737.46,199613560.5,165000000,20750826.17
1180,19,5,2010,12,30,34,44,57,60,0,70,5176,0,27747.38,536.07,19487422.2,33176212,24000000,20745315.4
2029,7,4,2018,6,15,18,33,37,40,0,78,4398,0,21901.6,554.9,17520439.23,29630352.5,22000000,20621597.69
1147,23,1,2010,6,23,31,33,39,52,0,30,3040,0,40732.25,574.23,4009415.81,20872116,7000000,2045828.37
1395,6,6,2012,5,11,17,19,44,48,0,245,13657,0,8770.07,224.75,15722099.73,36700846,20000000,20416341.78
1083,17,6,2009,10,20,23,28,42,43,0,70,6647,0,31956.08,480.75,23480703.04,38208360.75,28000000,20408448.69
1780,14,1,2016,6,20,22,31,33,34,0,30,3095,0,70266.06,972.98,20803755.49,36562284.5,24000000,2038998.04
997,20,8,2008,9,17,18,32,53,55,0,40,3203,0,22382.42,279.52,1649230.73,0,3600000,2033924.78
1279,30,4,2011,8,14,29,35,36,40,0,98,5880,0,19541.91,465.28,24514912.08,32711460,28000000,20325272.46
1355,18,1,2012,11,17,24,39,46,49,0,133,6490,0,12427.32,363.81,10038894.3,28231626,13500000,2024547.42
1179,15,5,2010,5,22,28,47,59,60,0,99,5765,0,15119.91,370.92,15909470.94,25567678,20000000,20234179.49
2568,25,2,2023,16,22,29,35,38,49,0,59,3217,0,35496.26,930,3857882.66,36324013.5,9000000,20220982.96
2142,13,4,2019,7,40,44,50,52,57,0,65,5028,0,55484.51,1024.68,44560265.75,62553494.5,52000000,20190415.56
2692,24,2,2024,9,33,45,55,56,59,0,152,14561,0,44288.17,660.45,108384264.47,116759060,120000000,20020027.39
1922,19,4,2017,20,22,36,38,41,43,0,124,8817,0,43174.39,867.41,77040029.99,92856928.5,88000000,20008370.14
1394,2,6,2012,11,16,24,35,46,50,0,32,4092,0,45243.54,505.44,11764027.65,24729388,15000000,19850902.89
1178,12,5,2010,1,22,30,45,50,53,0,27,2330,0,42621.06,705.56,2119836.94,19655986,5000000,19840265.97
1278,27,4,2011,4,16,24,25,30,56,0,187,5455,0,8408.7,411.79,4414276.7,26858214,7000000,19821296.85
1082,13,6,2009,4,17,38,40,50,55,0,63,5460,0,28937.66,476.99,19360050.18,31139440.5,23000000,19819783.99
2362,14,4,2021,3,20,22,32,35,50,0,41,3883,0,75848.58,1144.1,32995433.41,53937468,40000000,19795815.92
1250,19,1,2011,1,2,24,40,51,59,0,61,4394,0,23819.88,472.4,9702756.58,24818540,12000000,1979225.06
1586,29,3,2014,8,39,43,46,47,58,0,150,10556,0,25052.84,508.57,32622073.4,64188188,40000000,19760945.96
1565,15,1,2014,18,37,39,41,43,51,0,52,5157,0,38754.07,558.24,10056109.18,34421316,15000000,1972109.22
1809,16,4,2016,9,12,23,24,46,54,0,188,13704,0,26361.78,516.63,81342042.56,85960518,90000000,19703776.29
2444,15,1,2022,15,17,20,35,37,43,0,58,3161,0,30313.67,794.59,11886391.96,30494794.5,16000000,1965367.35
1491,4,5,2013,6,26,45,50,56,60,0,74,5450,0,31442.92,609.9,21182827.87,39743064,25000000,19640078.34
2224,15,1,2020,16,23,32,50,52,58,0,28,2283,0,78328.49,1372.37,22276448.91,38039692.5,27000000,1954074.51
1695,15,4,2015,24,36,38,43,44,58,0,128,8910,0,22201.93,455.64,25988372.92,48540870,33000000,19449959.88
1277,23,4,2011,12,18,31,50,59,60,0,30,1783,0,27463.17,660.11,1517701.88,14072746,4000000,19407500.42
2027,31,3,2018,11,15,29,37,39,44,0,76,4916,0,32815.34,724.73,35325592.81,43257056.5,40000000,19360764.99
2141,10,4,2019,10,11,17,19,37,41,0,117,8868,0,27422.28,516.85,37916725.5,55648803,45000000,19241338.37
1392,26,5,2012,2,8,12,28,33,43,0,116,8651,0,14023.2,268.62,5314742.8,27785084,10000000,19066339.69
1490,2,5,2013,1,3,31,32,43,52,0,73,4902,0,26934.64,573.01,16896662.04,33584654,20500000,19027768.93
2566,18,2,2023,11,23,45,53,57,59,0,60,3862,0,36334.95,806.42,4015967.86,37812469.5,9000000,19022403.54
2361,10,4,2021,14,21,22,29,35,46,0,61,3782,0,42932.72,989.23,27266869.79,45423171,33000000,18977449.68
1669,14,1,2015,28,29,31,45,48,49,0,54,3941,0,39170.42,766.73,15671923.1,36129242.5,20000000,1889008.61
1080,6,6,2009,11,18,20,34,41,56,0,59,4152,0,24305.19,493.39,12716777.49,24493897.75,16000000,18870745.01
1176,5,5,2010,11,14,21,30,33,49,0,102,7379,0,23255.21,459.22,27009415.74,40516056,33000000,18822278.89
1585,26,3,2014,2,43,47,48,49,55,0,103,8235,0,28656.3,512.03,25699576.97,50415508,33000000,18772017.88
1456,2,1,2013,6,8,14,26,36,40,0,24,2685,0,29713.02,379.41,1313627.95,12180490,3500000,187661.16
2026,28,3,2018,10,23,31,33,51,52,0,105,6365,0,24755.26,583.39,30731445.06,45084077.5,35000000,18704458.15
2236,22,2,2020,7,20,38,43,45,53,0,190,14982,0,56213.79,1018.42,190088866.94,185248930.5,200000000,18693577.53
1391,23,5,2012,7,12,19,34,40,53,0,74,5293,0,17006.16,339.65,2318207.92,21495362,5000000,18638263.26
1921,15,4,2017,10,15,16,19,28,35,0,127,9277,0,30856.7,603.45,67178091.05,67970381.5,75000000,18599521.71
1808,13,4,2016,2,14,20,25,41,45,0,141,9208,0,31327.32,685.29,49892491.27,76614121.5,60000000,18399561.91
2140,6,4,2019,17,20,26,36,42,54,0,66,5044,0,46099.13,861.71,32006503.13,52771946.5,40000000,18397020.86
2360,8,4,2021,10,15,21,24,29,45,0,36,3646,0,58470.79,824.75,22442588.36,36509062.5,27000000,18288266.6
2691,22,2,2024,13,15,28,37,40,57,0,77,6572,0,65378.35,1094.28,95983576.61,87314010,110000000,18248500.53
1175,30,4,2010,2,3,12,16,37,47,0,77,6958,0,23254.42,367.63,22639885.13,30584616,26000000,18198060.21
1078,30,5,2009,3,6,34,41,43,45,0,47,3645,0,22507.73,414.6,1948695.28,18069091.25,4000000,18195545.69
2025,24,3,2018,4,24,46,52,55,56,0,53,3730,0,47718.26,968.62,25943257.19,43865881.5,30000000,18020431.29
1584,22,3,2014,3,22,27,28,50,54,0,97,7379,0,22466.84,421.9,20262421.25,37223782,25000000,17995281.33
2111,2,1,2019,1,41,44,46,54,58,0,4,689,0,169338.14,1404.42,1247754.69,11748467.5,4000000,178250.69
2359,6,4,2021,31,32,39,42,43,51,0,17,1053,0,72013.51,1660.87,18565052.11,21233529,22000000,17734332.83
1174,28,4,2010,6,7,39,47,51,52,0,38,4174,0,44358.87,576.91,19341429.43,28791936,22000000,17726852.25
2461,9,3,2022,8,11,16,21,32,37,0,278,17238,0,34308.42,790.42,109276280.24,165426367.5,130000000,17722189.41
1275,16,4,2011,2,14,48,55,58,60,0,111,11630,0,38847.41,529.67,60928157.26,73653244,70000000,17693478.88
1487,20,4,2013,4,9,17,23,28,53,0,198,9593,0,8062.23,237.72,2940589.52,27266336,6500000,17650494.57
2139,3,4,2019,14,23,29,41,57,58,0,65,3441,0,34758.78,937.98,26401819.43,39187204,32000000,17596351.76
1920,12,4,2017,25,31,33,39,43,45,0,90,6586,0,45091.85,880.27,59959246.3,70389350.5,65000000,17568258.17
2114,12,1,2019,17,25,30,35,42,57,0,70,4376,0,34091.54,779.05,19917929.17,41391486.5,25000000,1747186.82
1583,19,3,2014,2,9,17,18,45,47,0,130,7907,0,12721.86,298.8,3046550.39,28248848,6500000,17421785.73
2358,3,4,2021,5,9,11,16,43,57,0,66,3627,0,23700.03,616.09,5595975.25,27130144.5,8000000,17412167.1
2564,14,2,2023,7,8,14,19,32,45,0,55,4623,0,35106.57,596.66,45518196.12,33489630,53000000,17397025.1
1693,8,4,2015,5,15,18,19,21,38,0,178,13997,0,22383.35,406.64,37635793.7,68053730,46000000,17378062.41
2024,21,3,2018,16,20,23,29,35,47,0,45,3221,0,32255.05,643.75,21284448.74,25175416,25000000,17354887.21
2549,17,12,2022,1,6,10,30,33,35,0,107,5232,0,22867.86,668.1,173509265.45,42439333.5,540000000,173509265.45
1894,14,1,2017,21,31,35,53,54,57,0,37,2761,0,56148.15,1074.91,19709935.8,36033266.5,25000000,1728941.8
1173,24,4,2010,5,7,24,25,36,47,0,140,9619,0,11754.52,244.4,7475062,28108632,10000000,17283263.55
1076,23,5,2009,4,10,19,32,33,42,0,102,8656,0,21442.45,360.96,24479432.11,0,30000000,17275339.96
1146,20,1,2010,6,10,28,33,34,53,0,53,3641,0,18010.8,374.53,1758423.03,16304810,4000000,1724257.97
1807,9,4,2016,1,15,16,22,25,43,0,94,7609,0,41428.63,731.14,41755631.7,67545257.5,50000000,17237153.39
1388,12,5,2012,22,29,31,43,50,54,0,48,4047,0,42785.64,724.95,9489345.77,35078914,14000000,17212061.81
2138,30,3,2019,4,13,14,21,30,34,0,59,4532,0,36206.08,673.35,9975105.74,37051000,15000000,17001793.74
2357,31,3,2021,19,28,30,34,40,51,0,18,1287,0,81867.39,1635.71,2714550.43,25558933.5,6000000,17000534.98
2690,20,2,2024,9,28,33,43,45,55,0,67,6540,0,63167.59,924.47,86710173.9,73405465,97000000,16923728.71
2563,11,2,2023,5,9,14,30,38,50,0,49,3714,0,54606.04,1029.19,4928913.08,46408333.5,10000000,16888903.69
1172,20,4,2010,6,12,28,43,52,56,0,90,6438,0,12059.64,240.83,4443633.49,18538888,7000000,16850202.32
1075,20,5,2009,10,12,16,21,39,53,0,119,7179,0,15845.68,375.22,20450510.01,0,25000000,16699779.66
1387,9,5,2012,18,27,32,43,50,52,0,47,3492,0,34677.09,666.75,5706194.01,27838600,9000000,16671611.54
1171,17,4,2010,3,10,13,30,41,57,0,79,5610,0,16796.08,337.88,2444272.09,22664280,5000000,16564579.25
1274,13,4,2011,13,17,21,39,40,59,0,166,11088,0,19039,407.19,52984883.98,53983258,59000000,16558725.54
1919,8,4,2017,11,28,37,45,54,60,0,67,5858,0,50218.8,820.52,52483493.14,58358968.5,59000000,16500293.42
2137,27,3,2019,1,2,11,12,34,49,0,45,4488,0,36544.41,523.45,6040076.83,28523306,10000000,16439646.73
1581,12,3,2014,14,15,25,30,31,34,0,41,4202,0,41234,574.75,3114252.13,28876606,7000000,16382332.33
